Format Version,1.23,Take Name,Take 2022-01-13 01.14.23 PM,Take Notes,,Capture Frame Rate,20.000000,Export Frame Rate,20.000000,Capture Start Time,2022-01-13 01.14.24.431 ,Capture Start Frame,387744,Total Frames in Take,1228,Total Exported Frames,1228,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Bebop_211,Bebop_211,Bebop_211,Bebop_211,Bebop_211,Bebop_211,Bebop_211
,ID,D62653176FB111EC89234D9196B4AAB7,D62653176FB111EC89234D9196B4AAB7,D62653176FB111EC89234D9196B4AAB7,D62653176FB111EC89234D9196B4AAB7,D62653176FB111EC89234D9196B4AAB7,D62653176FB111EC89234D9196B4AAB7,D62653176FB111EC89234D9196B4AAB7
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
824,41.200000,-0.028077,-0.885589,0.000219,0.463620,-437.994385,1660.678833,2158.158447
825,41.250000,-0.021791,-0.895586,0.007860,0.444284,-439.447937,1661.348511,2157.734375
826,41.300000,-0.018316,-0.905694,0.006967,0.423479,-440.088867,1661.666138,2156.840576
827,41.350000,-0.027009,-0.916406,0.009559,0.399222,-439.867767,1662.010010,2156.354980
828,41.400000,-0.037215,-0.926478,0.006649,0.374444,-439.121521,1661.967285,2155.741943
829,41.450000,-0.049375,-0.935164,0.016838,0.350353,-438.022003,1661.538086,2154.612305
830,41.500000,-0.062771,-0.943102,0.012323,0.326291,-436.546295,1661.219849,2153.587158
831,41.550000,-0.076394,-0.950909,-0.004875,0.299854,-435.387268,1658.330444,2153.305176
832,41.600000,-0.086732,-0.959765,-0.007325,0.266972,-434.787476,1657.716309,2153.954102
833,41.650000,-0.085207,-0.967255,0.000567,0.239075,-434.988068,1657.129517,2153.085449
834,41.700000,-0.077295,-0.973100,0.009728,0.216813,-434.892883,1656.539917,2151.654785
835,41.750000,-0.065814,-0.977451,0.011994,0.200285,-434.600159,1655.511230,2150.000244
836,41.800000,-0.061777,-0.980254,0.029935,0.185445,-434.746918,1656.895752,2149.221680
837,41.850000,-0.052360,-0.982952,0.031426,0.173428,-435.569550,1657.433838,2149.942139
838,41.900000,-0.045928,-0.984798,0.028436,0.165092,-436.927887,1656.810791,2152.453857
839,41.950000,-0.034206,-0.986785,0.019593,0.157166,-438.643707,1656.777344,2153.685303
840,42.000000,-0.028757,-0.988853,0.019555,0.144779,-439.528656,1657.892212,2152.827148
841,42.050000,-0.031648,-0.990764,0.027855,0.128876,-440.192078,1660.124146,2151.192383
842,42.100000,-0.031378,-0.992360,0.030090,0.115459,-440.871033,1661.247803,2150.973877
843,42.150000,-0.032707,-0.993640,0.031780,0.102958,-440.997681,1661.598633,2151.649414
844,42.200000,-0.037544,-0.995040,0.037533,0.084123,-440.479004,1661.213867,2152.226807
845,42.250000,-0.044219,-0.996635,0.045014,0.052316,-440.094818,1661.236938,2152.473145
846,42.300000,-0.046803,-0.997619,0.049540,0.010540,-440.829590,1659.977661,2151.805176
847,42.350000,-0.056259,-0.996050,0.062950,-0.027493,-442.092346,1660.096680,2150.807373
848,42.400000,-0.059289,-0.994540,0.066458,-0.054394,-443.186981,1659.854980,2151.406006
849,42.450000,-0.064136,-0.992560,0.072675,-0.073688,-443.720154,1659.772827,2151.322266
850,42.500000,-0.067232,-0.990587,0.076192,-0.091722,-443.932434,1660.016113,2150.734619
851,42.550000,-0.060710,-0.989005,0.073928,-0.112777,-445.351166,1660.536011,2150.598389
852,42.600000,-0.060043,-0.986594,0.074863,-0.131994,-447.333130,1661.197388,2150.748779
853,42.650000,-0.055801,-0.984329,0.074194,-0.149925,-449.716003,1661.993774,2151.288574
854,42.700000,-0.053760,-0.980981,0.069256,-0.173178,-452.450623,1661.954468,2152.704590
855,42.750000,-0.059060,-0.975930,0.066691,-0.199059,-454.303467,1661.294800,2153.722168
856,42.800000,-0.060522,-0.970705,0.067303,-0.222576,-456.503174,1660.412476,2154.422119
857,42.850000,-0.060862,-0.966839,0.067234,-0.238743,-459.108307,1659.680054,2155.772461
858,42.900000,-0.054518,-0.963264,0.062453,-0.255440,-462.188110,1659.034668,2157.390869
859,42.950000,-0.055347,-0.957681,0.055707,-0.276913,-465.748016,1659.132446,2159.118164
860,43.000000,-0.052159,-0.950767,0.048054,-0.301683,-469.646118,1659.339844,2160.374512
861,43.050000,-0.053044,-0.942960,0.048174,-0.325104,-473.431061,1659.289795,2161.313965
862,43.100000,-0.059995,-0.934848,0.050240,-0.346317,-476.788666,1659.908081,2161.380371
863,43.150000,-0.064701,-0.927614,0.046007,-0.365007,-478.486633,1661.158203,2162.390625
864,43.200000,-0.066466,-0.920731,0.041596,-0.382240,-480.288910,1661.517578,2163.720215
865,43.250000,-0.062095,-0.913477,0.034046,-0.400680,-482.906830,1661.062988,2164.911865
866,43.300000,-0.071172,-0.901854,0.031297,-0.424988,-484.530853,1660.900513,2164.575684
867,43.350000,-0.057418,-0.891192,0.024117,-0.449330,-486.686554,1658.872681,2162.353027
868,43.400000,-0.038862,-0.879853,0.014064,-0.473446,-488.582977,1656.679443,2160.299805
869,43.450000,-0.025602,-0.866464,0.006129,-0.498544,-490.865112,1655.912720,2159.620361
870,43.500000,-0.024382,-0.853889,-0.000411,-0.519883,-493.460907,1656.980347,2159.600342
871,43.550000,-0.010746,-0.842528,-0.004573,-0.538526,-496.482208,1657.881592,2159.753906
872,43.600000,-0.010132,-0.831236,0.001769,-0.555824,-498.376831,1659.327148,2158.837891
873,43.650000,0.001300,-0.820931,0.003282,-0.571017,-499.801422,1659.757690,2158.483398
874,43.700000,0.003330,-0.812408,0.005322,-0.583056,-499.546112,1659.647827,2158.711670
875,43.750000,-0.003694,-0.805783,0.006889,-0.592159,-497.788239,1659.863037,2159.386230
876,43.800000,-0.008412,-0.797976,0.007607,-0.602583,-497.116608,1660.368286,2159.554443
877,43.850000,-0.011690,-0.787443,0.014627,-0.616103,-497.152893,1661.264038,2157.019775
878,43.900000,0.002276,-0.777413,0.017258,-0.628750,-497.378906,1660.535522,2154.331055
879,43.950000,0.005059,-0.767814,0.017323,-0.640418,-498.232574,1661.913940,2153.476807
880,44.000000,-0.008208,-0.762186,0.015449,-0.647121,-499.511139,1665.568970,2154.529785
881,44.050000,-0.030251,-0.756145,0.020167,-0.653393,-500.299561,1670.046509,2155.023193
882,44.100000,-0.031227,-0.745599,0.025118,-0.665189,-500.631348,1671.894043,2154.400391
883,44.150000,-0.034188,-0.732907,0.031692,-0.678730,-500.189423,1673.638428,2152.883789
884,44.200000,-0.047211,-0.721146,0.025191,-0.690714,-499.326721,1674.296631,2152.504883
885,44.250000,-0.038834,-0.713867,0.008201,-0.699155,-500.410126,1674.070435,2154.049561
886,44.300000,-0.036944,-0.709559,-0.001362,-0.703676,-501.822113,1674.293457,2155.144531
887,44.350000,-0.044995,-0.699760,-0.006701,-0.712928,-503.247314,1674.932739,2154.493896
888,44.400000,-0.062551,-0.682598,-0.008384,-0.728064,-502.551086,1676.456543,2153.232422
889,44.450000,-0.063872,-0.666583,-0.006693,-0.742660,-502.068695,1677.458252,2152.634521
890,44.500000,-0.076528,-0.653925,0.004688,-0.752664,-499.799530,1679.845337,2152.704834
891,44.550000,-0.072233,-0.641914,0.013341,-0.763250,-497.734833,1680.244019,2153.150146
892,44.600000,-0.071230,-0.631272,0.013952,-0.772157,-495.943237,1680.388794,2154.135498
893,44.650000,-0.068969,-0.621251,0.006234,-0.780545,-495.855133,1679.153442,2155.060547
894,44.700000,-0.067890,-0.611081,0.000905,-0.788651,-496.050507,1678.691895,2155.886475
895,44.750000,-0.071284,-0.601891,-0.000595,-0.795390,-495.863861,1677.914185,2155.990234
896,44.800000,-0.070153,-0.595767,-0.003877,-0.800078,-495.887115,1677.349854,2156.094971
897,44.850000,-0.068208,-0.592985,-0.009860,-0.802259,-495.959808,1676.675537,2156.585449
898,44.900000,-0.060128,-0.588957,-0.015069,-0.805784,-496.384918,1675.838379,2157.005615
899,44.950000,-0.056918,-0.579785,-0.013793,-0.812662,-496.254791,1676.276733,2156.555908
900,45.000000,-0.053903,-0.565118,-0.012006,-0.823160,-495.812103,1676.334473,2155.642822
901,45.050000,-0.049423,-0.546922,-0.004716,-0.835710,-495.410706,1676.689331,2153.795166
902,45.100000,-0.049316,-0.525095,0.000434,-0.849613,-494.666412,1677.286865,2151.299316
903,45.150000,-0.043738,-0.500539,-0.002602,-0.864604,-494.247681,1677.026123,2149.104736
904,45.200000,-0.028699,-0.476136,-0.005704,-0.878885,-493.315033,1676.290527,2146.579834
905,45.250000,-0.022223,-0.454144,-0.010913,-0.890584,-491.630737,1675.353760,2144.048340
906,45.300000,-0.027572,-0.436773,-0.012991,-0.899055,-490.521454,1674.706787,2141.498291
907,45.350000,-0.034198,-0.421754,-0.007858,-0.906031,-488.862091,1674.448486,2139.029053
908,45.400000,-0.029542,-0.406627,0.005693,-0.913099,-486.708649,1674.255249,2136.628906
909,45.450000,-0.021407,-0.384495,0.025440,-0.922528,-483.549011,1673.428711,2133.094727
910,45.500000,-0.016466,-0.351614,0.043357,-0.934995,-479.446686,1672.191895,2129.166016
911,45.550000,-0.004724,-0.320270,0.055331,-0.945697,-475.976318,1670.419067,2125.930664
912,45.600000,-0.001445,-0.296916,0.059724,-0.953033,-473.763397,1669.575073,2123.924072
913,45.650000,-0.000297,-0.282044,0.053398,-0.957914,-473.740295,1669.359131,2123.215332
914,45.700000,-0.005034,-0.261604,0.043049,-0.964202,-473.412354,1669.715698,2121.564941
915,45.750000,0.003730,-0.235227,0.034522,-0.971320,-472.536896,1669.263916,2119.876465
916,45.800000,0.010891,-0.211396,0.027614,-0.976950,-471.035248,1668.462769,2117.955566
917,45.850000,0.013890,-0.193300,0.018499,-0.980867,-470.039246,1667.714233,2116.056396
918,45.900000,0.012342,-0.181699,0.005764,-0.983260,-469.435150,1668.617920,2115.251465
919,45.950000,0.009503,-0.169994,-0.004205,-0.985390,-469.209015,1669.175293,2114.335449
920,46.000000,0.013322,-0.157906,-0.002935,-0.987360,-468.571228,1668.858521,2113.089600
921,46.050000,0.019635,-0.147849,0.001583,-0.988814,-467.694183,1669.226929,2111.771240
922,46.100000,0.016426,-0.135021,-0.001187,-0.990706,-466.582703,1670.713623,2110.270996
923,46.150000,0.012535,-0.123349,-0.006614,-0.992262,-465.563507,1672.159302,2108.891602
924,46.200000,0.011184,-0.117530,-0.011638,-0.992938,-464.542938,1672.721802,2107.719238
925,46.250000,0.015122,-0.112770,-0.011472,-0.993440,-463.216919,1673.027588,2106.497559
926,46.300000,0.012838,-0.103878,-0.011554,-0.994440,-461.410217,1673.214355,2105.323486
927,46.350000,0.012907,-0.093629,-0.014310,-0.995421,-460.074036,1672.870117,2103.842041
928,46.400000,0.011623,-0.079189,-0.017588,-0.996637,-458.984131,1672.613159,2102.482422
929,46.450000,0.006757,-0.061181,-0.021510,-0.997872,-457.755951,1671.775269,2100.733154
930,46.500000,0.003828,-0.040400,-0.025670,-0.998847,-456.170746,1671.299316,2099.444824
931,46.550000,0.011991,-0.022762,-0.018774,-0.999493,-453.922943,1669.368652,2097.035889
932,46.600000,0.012682,-0.009285,-0.015859,-0.999751,-451.146423,1667.997070,2094.748779
933,46.650000,0.010642,-0.000114,-0.010607,-0.999887,-448.601257,1666.214111,2093.349365
934,46.700000,0.006938,0.001227,-0.010348,-0.999922,-446.852966,1665.197388,2093.470459
935,46.750000,0.005766,0.001122,-0.010438,-0.999928,-445.893738,1663.957886,2093.938232
936,46.800000,0.003034,0.003969,-0.008765,-0.999949,-444.786407,1662.540649,2094.725830
937,46.850000,0.005599,0.006193,-0.005400,-0.999951,-444.322266,1661.104004,2095.918945
938,46.900000,-0.001465,0.006933,-0.006847,-0.999952,-444.575378,1660.008301,2097.942383
939,46.950000,-0.005657,0.005228,-0.009682,-0.999924,-445.408569,1658.684326,2100.250000
940,47.000000,-0.008970,0.004448,-0.013940,-0.999853,-446.684509,1657.611694,2101.542725
941,47.050000,-0.011784,0.001792,-0.022369,-0.999679,-448.061920,1656.174316,2100.838623
942,47.100000,-0.019462,-0.000049,-0.025494,-0.999486,-448.753143,1653.027344,2100.026611
943,47.150000,-0.028753,0.000722,-0.029549,-0.999149,-448.326599,1647.260010,2100.655518
944,47.200000,-0.041193,0.002636,-0.038243,-0.998416,-447.450378,1641.390015,2100.578857
945,47.250000,-0.030933,0.002966,-0.031460,-0.999022,-445.106598,1631.922119,2098.965576
946,47.300000,-0.037637,0.002549,-0.028879,-0.998871,-441.305176,1621.589966,2097.530518
947,47.350000,-0.044684,0.002285,-0.039095,-0.998233,-437.790283,1610.236450,2096.677734
948,47.400000,-0.036386,0.006118,-0.064583,-0.997230,-435.288849,1596.997803,2095.651367
949,47.450000,-0.022763,0.013852,-0.076209,-0.996736,-430.627808,1581.127441,2093.441162
950,47.500000,-0.017743,0.019279,-0.070189,-0.997190,-424.963684,1564.690918,2090.893799
951,47.550000,-0.024589,0.019781,-0.072257,-0.996887,-420.367432,1548.716187,2088.961426
952,47.600000,-0.030528,0.018031,-0.075554,-0.996511,-417.083496,1529.764771,2086.805664
953,47.650000,-0.038541,0.017043,-0.086668,-0.995346,-414.405426,1509.787231,2083.653809
954,47.700000,-0.046710,0.015940,-0.108024,-0.992922,-413.803406,1487.500854,2078.886475
955,47.750000,-0.053163,0.013453,-0.131439,-0.989806,-414.647919,1462.392578,2073.379150
956,47.800000,-0.070029,0.009297,-0.145614,-0.986816,-416.138275,1435.464111,2067.583740
957,47.850000,-0.090862,-0.000028,-0.148982,-0.984657,-415.795593,1405.535889,2062.606934
958,47.900000,-0.113409,-0.010853,-0.138187,-0.983832,-413.737152,1374.873291,2059.469727
959,47.950000,-0.127593,-0.016704,-0.118297,-0.984605,-411.178741,1341.912231,2057.020264
960,48.000000,-0.144878,-0.014529,-0.122339,-0.981750,-408.912598,1308.046143,2053.875977
961,48.050000,-0.154768,-0.007837,-0.141442,-0.977742,-406.512085,1272.316895,2050.715576
962,48.100000,-0.154184,0.003460,-0.156221,-0.975608,-404.057526,1233.352295,2047.480591
963,48.150000,-0.160267,0.010861,-0.167879,-0.972632,-400.865753,1192.637817,2045.706787
964,48.200000,-0.169078,0.009617,-0.178066,-0.969336,-398.587585,1148.285645,2044.531128
965,48.250000,-0.171702,-0.000021,-0.178698,-0.968806,-396.653839,1101.003906,2043.033081
966,48.300000,-0.177716,-0.015228,-0.177898,-0.967749,-394.443848,1049.496460,2040.428345
967,48.350000,-0.178253,-0.035810,-0.187489,-0.965293,-393.902954,993.082275,2037.224487
968,48.400000,-0.174467,-0.051834,-0.204696,-0.961756,-395.086487,935.683105,2032.742798
969,48.450000,-0.168915,-0.056301,-0.223091,-0.958399,-397.515137,877.087830,2026.433716
970,48.500000,-0.152641,-0.058191,-0.229376,-0.959532,-399.796417,819.870544,2019.130249
971,48.550000,-0.142274,-0.056863,-0.226582,-0.961866,-401.933258,765.410522,2011.374268
972,48.600000,-0.135185,-0.052488,-0.211552,-0.966548,-402.277374,712.816040,2004.856079
973,48.650000,-0.133788,-0.038063,-0.196632,-0.970561,-402.259155,662.155090,1997.570068
974,48.700000,-0.127876,-0.031580,-0.183660,-0.974125,-402.674988,612.347900,1989.662842
975,48.750000,-0.117113,-0.029050,-0.174249,-0.977281,-403.085602,564.105530,1981.674194
976,48.800000,-0.108459,-0.023846,-0.162222,-0.980485,-404.053833,519.332886,1973.693237
977,48.850000,-0.107521,-0.023766,-0.152258,-0.982187,-405.158386,478.408478,1968.069092
978,48.900000,-0.107191,-0.021892,-0.140995,-0.983947,-405.545197,440.659027,1963.001343
979,48.950000,-0.111393,-0.016201,-0.140951,-0.983596,-405.035278,404.022797,1957.229858
980,49.000000,-0.103973,-0.008701,-0.137170,-0.985037,-403.938721,366.769745,1951.193848
981,49.050000,-0.090511,0.003377,-0.129016,-0.987498,-402.814880,330.070709,1945.364624
982,49.100000,-0.076299,0.015623,-0.113946,-0.990430,-400.789429,295.142181,1939.553955
983,49.150000,-0.068730,0.020651,-0.102939,-0.992095,-399.617706,262.889130,1935.096680
984,49.200000,-0.060888,0.020327,-0.096919,-0.993220,-399.580566,231.985062,1930.776245
985,49.250000,-0.053189,0.018737,-0.089221,-0.994414,-401.253876,202.782928,1925.751465
986,49.300000,-0.042773,0.014461,-0.079775,-0.995790,-403.355682,175.564072,1921.674683
987,49.350000,-0.033242,0.010757,-0.072915,-0.996726,-405.378052,150.871002,1918.409058
988,49.400000,-0.022910,0.010982,-0.061897,-0.997759,-407.057617,129.547470,1916.101196
989,49.450000,-0.005054,0.004671,-0.051455,-0.998652,-408.456787,110.589920,1914.686401
990,49.500000,0.004117,0.008320,-0.041239,-0.999106,-410.200195,96.626381,1914.448364
991,49.550000,0.004172,0.015096,-0.012891,-0.999794,-410.168030,88.706306,1914.795166
992,49.600000,-0.009250,0.016728,-0.008307,-0.999783,-408.571228,86.518913,1914.976562
993,49.650000,-0.011776,0.012646,-0.004035,-0.999843,-408.059143,85.100410,1914.379028
994,49.700000,-0.009623,0.008571,-0.000723,-0.999917,-407.660736,84.247368,1913.111816
995,49.750000,-0.003786,0.008877,0.002408,-0.999951,-407.758606,83.702934,1913.091064
996,49.800000,-0.009194,0.010139,-0.002079,-0.999904,-407.531036,84.636368,1913.765869
997,49.850000,-0.011360,0.010368,-0.004408,-0.999872,-407.614044,84.963554,1913.976318
998,49.900000,-0.010810,0.010321,-0.003983,-0.999880,-407.674103,84.809975,1913.941406
999,49.950000,-0.011142,0.010362,-0.003927,-0.999877,-407.610535,84.832497,1913.833618
1000,50.000000,-0.012681,0.010456,-0.004828,-0.999853,-407.511475,85.025024,1913.790894
1001,50.050000,-0.012287,0.010144,-0.004342,-0.999864,-407.556305,85.000145,1913.778320
1002,50.100000,-0.011906,0.010446,-0.002807,-0.999871,-407.589111,85.172058,1913.718872
1003,50.150000,-0.011545,0.010826,-0.002057,-0.999873,-407.585022,85.242294,1913.675049
1004,50.200000,-0.011719,0.011034,-0.002187,-0.999868,-407.569916,85.212288,1913.605957
1005,50.250000,-0.011975,0.011026,-0.002439,-0.999865,-407.496948,85.263268,1913.625610
1006,50.300000,-0.012261,0.010690,-0.003339,-0.999862,-407.393616,85.466553,1913.551147
1007,50.350000,-0.011706,0.010415,-0.003026,-0.999873,-407.392517,85.511948,1913.562866
1008,50.400000,-0.011133,0.010493,-0.002741,-0.999879,-407.408173,85.458374,1913.559082
1009,50.450000,-0.011631,0.010522,-0.003068,-0.999872,-407.438354,85.563499,1913.613159
1010,50.500000,-0.011832,0.010427,-0.003002,-0.999871,-407.464325,85.627426,1913.605713
1011,50.550000,-0.012000,0.010365,-0.003261,-0.999869,-407.487274,85.609634,1913.624512
1012,50.600000,-0.011836,0.010293,-0.002947,-0.999873,-407.479004,85.575294,1913.602661
1013,50.650000,-0.010050,0.010239,-0.001703,-0.999896,-407.527954,85.425957,1913.559204
1014,50.700000,-0.011153,0.010135,-0.002779,-0.999883,-407.427765,85.652725,1913.575928
1015,50.750000,-0.010603,0.010028,-0.002442,-0.999891,-407.403351,85.587067,1913.525146
1016,50.800000,-0.011040,0.010024,-0.002617,-0.999885,-407.443176,85.591187,1913.534058
1017,50.850000,-0.011792,0.009670,-0.003668,-0.999877,-407.541595,85.583168,1913.677979
1018,50.900000,-0.011913,0.009964,-0.002833,-0.999875,-407.677063,85.525131,1913.600586
1019,50.950000,-0.012554,0.010292,-0.002530,-0.999865,-407.735779,85.536171,1913.647949
1020,51.000000,-0.012215,0.010339,-0.001911,-0.999870,-407.753540,85.582100,1913.634277
1021,51.050000,-0.011067,0.010339,-0.001220,-0.999885,-407.716858,85.502472,1913.596191
1022,51.100000,-0.011495,0.010384,-0.001754,-0.999879,-407.725616,85.492249,1913.556519
1023,51.150000,-0.012017,0.010366,-0.002615,-0.999871,-407.735291,85.467628,1913.568604
1024,51.200000,-0.011813,0.010304,-0.002015,-0.999875,-407.727509,85.561165,1913.617798
1025,51.250000,-0.011790,0.010302,-0.001823,-0.999876,-407.741150,85.574898,1913.586304
1026,51.300000,-0.011220,0.010107,-0.001076,-0.999885,-407.753571,85.599426,1913.567017
1027,51.350000,-0.011437,0.010164,-0.001647,-0.999882,-407.709839,85.547539,1913.603516
1028,51.400000,-0.011974,0.010302,-0.002268,-0.999873,-407.707733,85.538498,1913.628540
1029,51.450000,-0.011681,0.010305,-0.001892,-0.999877,-407.727051,85.549377,1913.615234
1030,51.500000,-0.010593,0.010336,-0.000704,-0.999890,-407.739929,85.518013,1913.546265
1031,51.550000,-0.011240,0.010304,-0.001419,-0.999883,-407.728363,85.471619,1913.568115
1032,51.600000,-0.011548,0.010330,-0.001817,-0.999878,-407.721619,85.523781,1913.627563
1033,51.650000,-0.011130,0.010380,-0.001196,-0.999884,-407.782104,85.564941,1913.571167
1034,51.700000,-0.011508,0.010240,-0.001759,-0.999880,-407.750092,85.533577,1913.600708
1035,51.750000,-0.011212,0.010276,-0.001363,-0.999883,-407.768219,85.584549,1913.584473
1036,51.800000,-0.010660,0.010419,-0.000593,-0.999889,-407.864258,85.531578,1913.523926
1037,51.850000,-0.011748,0.010424,-0.001810,-0.999875,-407.800293,85.495850,1913.613159
1038,51.900000,-0.012393,0.010490,-0.002740,-0.999864,-407.745300,85.491890,1913.611206
1039,51.950000,-0.011783,0.010292,-0.002028,-0.999876,-407.718719,85.533997,1913.613525
1040,52.000000,-0.011474,0.010291,-0.001583,-0.999880,-407.760162,85.539810,1913.620605
1041,52.050000,-0.011363,0.010365,-0.001332,-0.999881,-407.783936,85.569588,1913.573975
1042,52.100000,-0.012108,0.010617,-0.002508,-0.999867,-407.809662,85.466988,1913.535767
1043,52.150000,-0.010980,0.010487,-0.001253,-0.999884,-407.729706,85.479767,1913.578979
1044,52.200000,-0.011400,0.010432,-0.001941,-0.999879,-407.722137,85.510178,1913.580811
1045,52.250000,-0.011615,0.010297,-0.002027,-0.999878,-407.722076,85.563889,1913.608154
1046,52.300000,-0.011731,0.010235,-0.002252,-0.999876,-407.729767,85.523598,1913.626831
1047,52.350000,-0.011865,0.010281,-0.002234,-0.999874,-407.722931,85.571388,1913.645752
1048,52.400000,-0.012477,0.010552,-0.003082,-0.999862,-407.745880,85.506813,1913.600342
1049,52.450000,-0.011989,0.010400,-0.002341,-0.999871,-407.737152,85.543060,1913.630493
1050,52.500000,-0.011450,0.010286,-0.001360,-0.999881,-407.756500,85.557320,1913.574219
1051,52.550000,-0.011390,0.010292,-0.001595,-0.999881,-407.720764,85.529373,1913.585938
1052,52.600000,-0.011508,0.010255,-0.001718,-0.999880,-407.703400,85.532158,1913.617920
1053,52.650000,-0.011998,0.010249,-0.002266,-0.999873,-407.711792,85.557014,1913.620483
1054,52.700000,-0.011917,0.010406,-0.001997,-0.999873,-407.739136,85.565407,1913.635132
1055,52.750000,-0.011822,0.010367,-0.001794,-0.999875,-407.728516,85.551262,1913.619263
1056,52.800000,-0.012479,0.010479,-0.003038,-0.999863,-407.736511,85.462112,1913.578979
1057,52.850000,-0.010986,0.010372,-0.001508,-0.999885,-407.672943,85.482864,1913.565674
1058,52.900000,-0.010957,0.010297,-0.001285,-0.999886,-407.667175,85.529495,1913.587891
1059,52.950000,-0.011749,0.010490,-0.002365,-0.999873,-407.716064,85.496803,1913.564819
1060,53.000000,-0.011307,0.010701,-0.001686,-0.999877,-407.829407,85.428970,1913.467285
1061,53.050000,-0.011223,0.010460,-0.000986,-0.999882,-407.827240,85.522736,1913.572021
1062,53.100000,-0.011774,0.010398,-0.001823,-0.999875,-407.804810,85.517242,1913.579712
1063,53.150000,-0.010514,0.010315,-0.000549,-0.999891,-407.868591,85.454262,1913.478149
1064,53.200000,-0.011423,0.010306,-0.001622,-0.999880,-407.767059,85.499084,1913.598267
1065,53.250000,-0.011835,0.010240,-0.001975,-0.999876,-407.721039,85.553246,1913.663818
1066,53.300000,-0.011998,0.010376,-0.002461,-0.999871,-407.726654,85.508575,1913.595215
1067,53.350000,-0.011769,0.010431,-0.002175,-0.999874,-407.733795,85.514603,1913.551270
1068,53.400000,-0.011551,0.010373,-0.001875,-0.999878,-407.726074,85.514992,1913.586914
1069,53.450000,-0.011415,0.010213,-0.001612,-0.999881,-407.703888,85.520943,1913.576782
1070,53.500000,-0.011375,0.010227,-0.001643,-0.999882,-407.706451,85.523788,1913.562256
1071,53.550000,-0.011634,0.010469,-0.001566,-0.999876,-407.761261,85.494461,1913.575317
1072,53.600000,-0.011978,0.010616,-0.002261,-0.999869,-407.746704,85.450386,1913.564087
1073,53.650000,-0.011858,0.010407,-0.002171,-0.999873,-407.697571,85.498581,1913.620117
1074,53.700000,-0.011102,0.010245,-0.001147,-0.999885,-407.726898,85.581505,1913.575195
1075,53.750000,-0.011456,0.010240,-0.001845,-0.999880,-407.728821,85.519165,1913.598633
1076,53.800000,-0.011824,0.010335,-0.001992,-0.999875,-407.744263,85.542023,1913.595215
1077,53.850000,-0.011809,0.010324,-0.001971,-0.999875,-407.724701,85.534996,1913.595215
1078,53.900000,-0.011636,0.010214,-0.001807,-0.999879,-407.696075,85.560631,1913.600342
1079,53.950000,-0.010820,0.010238,-0.001202,-0.999888,-407.672577,85.473450,1913.596680
1080,54.000000,-0.011194,0.010351,-0.001202,-0.999883,-407.710907,85.574005,1913.579834
1081,54.050000,-0.011541,0.010181,-0.001439,-0.999881,-407.760101,85.606102,1913.611328
1082,54.100000,-0.011545,0.010195,-0.001915,-0.999880,-407.753510,85.510567,1913.610229
1083,54.150000,-0.011862,0.010479,-0.002312,-0.999872,-407.744476,85.511406,1913.547974
1084,54.200000,-0.011315,0.010250,-0.001303,-0.999883,-407.746155,85.575722,1913.551270
1085,54.250000,-0.012244,0.010370,-0.002914,-0.999867,-407.729309,85.490044,1913.562988
1086,54.300000,-0.012237,0.010507,-0.002871,-0.999866,-407.734497,85.499092,1913.566162
1087,54.350000,-0.012374,0.010501,-0.002861,-0.999864,-407.738586,85.527016,1913.563477
1088,54.400000,-0.011655,0.010305,-0.001903,-0.999877,-407.724884,85.530220,1913.584961
1089,54.450000,-0.012018,0.010415,-0.002337,-0.999871,-407.720734,85.497101,1913.566772
1090,54.500000,-0.011177,0.010407,-0.001428,-0.999882,-407.748169,85.488739,1913.530518
1091,54.550000,-0.012023,0.010371,-0.002576,-0.999871,-407.699554,85.455231,1913.562012
1092,54.600000,-0.012111,0.010457,-0.002588,-0.999869,-407.706268,85.459930,1913.561401
1093,54.650000,-0.011664,0.010319,-0.001908,-0.999877,-407.710388,85.521744,1913.610352
1094,54.700000,-0.012119,0.010385,-0.002561,-0.999869,-407.717010,85.498428,1913.592529
1095,54.750000,-0.012029,0.010312,-0.002056,-0.999872,-407.698181,85.548538,1913.604858
1096,54.800000,-0.011552,0.010403,-0.001757,-0.999878,-407.728638,85.514175,1913.540283
1097,54.850000,-0.011670,0.010384,-0.001804,-0.999876,-407.726379,85.547325,1913.612427
1098,54.900000,-0.011684,0.010331,-0.001832,-0.999877,-407.740906,85.519028,1913.647583
1099,54.950000,-0.011694,0.010248,-0.001823,-0.999877,-407.725403,85.537506,1913.648682
1100,55.000000,-0.011432,0.010338,-0.001666,-0.999880,-407.711487,85.533554,1913.627075
1101,55.050000,-0.011622,0.010397,-0.001999,-0.999876,-407.714172,85.505905,1913.608643
1102,55.100000,-0.011593,0.010381,-0.001819,-0.999877,-407.713287,85.557259,1913.604492
1103,55.150000,-0.011837,0.010417,-0.002024,-0.999874,-407.739624,85.588600,1913.568970
1104,55.200000,-0.012195,0.010455,-0.002665,-0.999867,-407.730591,85.504044,1913.560059
1105,55.250000,-0.010939,0.010272,-0.001172,-0.999887,-407.705475,85.496544,1913.573608
